year,block,zipcode,xcoord,ycoord,yearbuilt,age,build_alter_gap,alterage,alterage_squared,alterage_cubed,elevator,commercial,garage,storage,basement,waterfront,frontage,block_assmeblage,cooperative,conv_loft_wh,tenament,garden,semi_fireproof,fireproof,luxury,artist_res,3_units,4_units,5_6_units,7_10_units,11_25_units,26_50_units,50plus_units,units_per_building,floors,floors_squared,zip_avg_age,zip_avg_alterage,zip_avg_res_units_pb,zip_avg_total_units_pb,zip_avg_num_buildings,zip_avg_development,zip_small_residential,zip_rental_walk_up,zip_rental_elevator,zip_condominiums,zip_offices,zip_industrial_utility,zip_government,zip_loft,zip_parking,zip_cars,zip_hotel,zip_theater,zip_retail,zip_healthcare,zip_asylum,zip_church,zip_education,zip_public,zip_outdoor,zip_transport,pcvpu_l1,pcvpu_l2,pcvpu_l3,avg_block_pcvpu_l1,avg_block_pcvpu_l2,avg_block_pcvpu_l3,avg_neighbor1_pcvpu_l1,avg_neighbor1_pcvpu_l2,avg_neighbor1_pcvpu_l3,avg_neighbor2_pcvpu_l1,avg_neighbor2_pcvpu_l2,avg_neighbor2_pcvpu_l3,avg_neighbor3_pcvpu_l1,avg_neighbor3_pcvpu_l2,avg_neighbor3_pcvpu_l3,avg_neighbor4_pcvpu_l1,avg_neighbor4_pcvpu_l2,avg_neighbor4_pcvpu_l3,avg_zip_pcvpu_l1,avg_zip_pcvpu_l2,outcome
2012,1417,10065,994019,217434,1963,49,44,5,25,125,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,20,400,102.7560739,68.10981535,20.13705053,21.88603283,1.113702624,4.596608358,0.280855199,0.233236152,0.161321672,0.011661808,0.057337221,0.003887269,0.001943635,0.000971817,0.004859086,0,0.019436346,0.001943635,0.07191448,0.019436346,0,0.018464529,0.014577259,0.002915452,0,0,9.3868,4.3765,0,1.944405882,8.271817647,3.106135294,-0.361331134,7.660739535,5.83255814,1.623474074,5.911973585,5.099824528,-1.430165331,6.898433333,5.620216667,3.034559184,5.615395918,6.251420408,1.305277221,9.600637188,6.634269144
2013,1417,10065,994019,217434,1963,50,44,6,36,216,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.5,20,400,102.5622568,66.30350195,20.14066958,21.60551232,1.119649805,4.639085603,0.28307393,0.232490272,0.163424125,0.011673152,0.053501946,0.002918288,0.001945525,0.000972763,0.004863813,0,0.019455253,0.001945525,0.072957198,0.020428016,0,0.017509728,0.01459144,0.002918288,0,0,-2.123870127,9.3868,4.3765,4.787923529,1.944405882,8.271817647,4.995318605,-0.361331134,7.660739535,3.514005556,1.623474074,5.911973585,4.800483333,-1.430165331,6.898433333,8.43645102,3.034559184,5.615395918,7.811671724,1.305277221,9.600637188
2014,1417,10065,994019,217434,1963,51,44,7,49,343,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.5,20,400,102.4501953,65.84667969,19.80576986,21.3258138,1.120117188,4.537070313,0.282226563,0.232421875,0.161132813,0.01171875,0.057617188,0.002929688,0.001953125,0.000976563,0.00390625,0,0.018554688,0.001953125,0.0703125,0.021484375,0,0.017578125,0.014648438,0.00390625,0,0,0.2952,-2.123870127,9.3868,8.975758824,4.787923529,1.944405882,6.292613953,4.995318605,-0.361331134,5.494203704,3.514005556,1.623474074,9.231633333,4.800483333,-1.430165331,4.33495102,8.43645102,3.034559184,7.586457968,7.811671724,1.305277221
2015,1417,10065,994019,217434,1963,52,44,8,64,512,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.5,20,400,102.4819512,65.4702439,19.67669106,21.20451747,1.123902439,4.535414634,0.28195122,0.231219512,0.16,0.012682927,0.057560976,0.002926829,0.00195122,0.00097561,0.003902439,0,0.018536585,0.00195122,0.072195122,0.020487805,0,0.018536585,0.014634146,0.004878049,0,0,11.3383,0.2952,-2.123870127,3.448488235,8.975758824,4.787923529,8.77527907,6.292613953,4.995318605,10.59112407,5.494203704,3.514005556,7.079983333,9.231633333,4.800483333,8.802273469,4.33495102,8.43645102,14.78620624,7.586457968,7.811671724
2016,1417,10065,994019,217434,1963,53,52,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.5,20,400,102.1676413,62.10721248,19.70039799,21.21309007,1.123781676,4.671939571,0.28460039,0.227095517,0.158869396,0.012670565,0.055555556,0.002923977,0.001949318,0.000974659,0.003898635,0,0.01754386,0.000974659,0.075048733,0.022417154,0,0.018518519,0.014619883,0.004873294,0,0,5.8936,11.3383,0.2952,5.45873125,3.448488235,8.975758824,6.23997907,8.77527907,6.292613953,4.471064151,10.59112407,5.494203704,8.154516667,7.079983333,9.231633333,7.192993878,8.802273469,4.33495102,8.192209049,14.78620624,7.586457968
2017,1417,10065,994019,217434,1963,54,52,2,4,8,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.5,20,400,101.8734177,61.80817916,19.49905063,20.9993967,1.130477118,4.665443038,0.284323272,0.225900682,0.161635833,0.012658228,0.053554041,0.00292113,0.00194742,0.00097371,0.003894839,0,0.017526777,0.00097371,0.076923077,0.023369036,0,0.017526777,0.014605648,0.004868549,0,0,6.3925,5.8936,11.3383,2.62719375,5.45873125,3.448488235,8.880823256,6.23997907,8.77527907,3.221266038,4.471064151,10.59112407,6.8872,8.154516667,7.079983333,7.027142857,7.192993878,8.802273469,6.309648252,8.192209049,14.78620624
2018,1417,10065,994019,217434,1963,55,52,3,9,27,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.5,20,400,101.9637255,61.42058824,19.47535131,21.21392801,1.133333333,4.761745098,0.288235294,0.225490196,0.160784314,0.010784314,0.053921569,0.002941176,0.001960784,0.000980392,0.003921569,0,0.017647059,0.000980392,0.075490196,0.021568627,0,0.017647059,0.014705882,0.004901961,0,0,-3.232839605,6.3925,5.8936,9.847305882,2.62719375,5.45873125,4.35757907,8.880823256,6.23997907,3.763196226,3.221266038,4.471064151,3.925666667,6.8872,8.154516667,5.875295918,7.027142857,7.192993878,10.97918555,6.309648252,8.192209049
2019,1417,10065,994019,217434,1963,56,52,4,16,64,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.5,20,400,101.7825661,62.06464251,19.63845087,21.34447264,1.131243879,4.714211557,0.291870715,0.221351616,0.1625857,0.011753183,0.053868756,0.001958864,0.001958864,0,0.003917728,0,0.017629775,0.000979432,0.075416259,0.020568071,0,0.016650343,0.014691479,0.00489716,0,0,-121.501113,-3.232839605,6.3925,-5.279540869,9.847305882,2.62719375,-44.57390272,4.35757907,8.880823256,22.7652963,3.763196226,3.221266038,16.84788333,3.925666667,6.8872,-0.297792333,5.875295918,7.027142857,-30.22105579,10.97918555,6.309648252
2020,1417,10065,994231,217296,1875,145,0,145,21025,3048625,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,16,112.4249264,66.75858685,19.70700033,21.34302598,1.124631992,4.709450442,0.295387635,0.219823356,0.161923454,0.011776251,0.053974485,0.001962709,0.001962709,0,0.003925417,0,0.017664377,0.000981354,0.074582924,0.021589794,0,0.016683023,0.01373896,0.005888126,0,0,20.0089,98.4526,7.9999,3.621811111,-5.279540869,9.847305882,6.058674419,-44.57390272,4.35757907,2.939762963,22.7652963,3.763196226,-0.998963919,16.84788333,3.925666667,6.13385102,-0.297792333,5.875295918,11.22296455,-30.22105579,10.97918555
2020,1417,10065,994019,217434,1963,57,52,5,25,125,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.5,20,400,112.4249264,66.75858685,19.70700033,21.34302598,1.124631992,4.709450442,0.295387635,0.219823356,0.161923454,0.011776251,0.053974485,0.001962709,0.001962709,0,0.003925417,0,0.017664377,0.000981354,0.074582924,0.021589794,0,0.016683023,0.01373896,0.005888126,0,0,6.0215,-121.501113,-3.232839605,3.621811111,-5.279540869,9.847305882,6.058674419,-44.57390272,4.35757907,2.939762963,22.7652963,3.763196226,-0.998963919,16.84788333,3.925666667,6.13385102,-0.297792333,5.875295918,11.22296455,-30.22105579,10.97918555
2010,1417,10065,994231,217296,1899,111,0,111,12321,1367631,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,16,102.7918683,71.92158761,19.67088577,21.81160368,1.111326234,6.834394966,0.280735721,0.23910939,0.160696999,0.011616651,0.056147144,0.002904163,0.001936108,0.000968054,0.005808325,0,0.015488867,0.001936108,0.07357212,0.019361084,0,0.017424976,0.014520813,0.002904163,0,0,5.9999,0.6289,6,3.106135294,344.3885667,19.79933889,5.83255814,3.344586047,4.756786047,5.099824528,5.044813208,3.177060377,5.620216667,-3.429515888,23.90665,6.251420408,5.32197551,18.89716939,6.634269144,11.19786392,6.7097
2011,1417,10065,994231,217296,1899,112,0,112,12544,1404928,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,16,102.8060136,70.94374394,20.04852085,21.77583569,1.112512124,7.150397672,0.28128031,0.237633366,0.161008729,0.011639185,0.056256062,0.003879728,0.001939864,0.000969932,0.004849661,0,0.015518914,0.001939864,0.07371484,0.019398642,0,0.017458778,0.014548982,0.002909796,0,0,-23.45694254,5.9999,0.6289,8.271817647,3.106135294,344.3885667,7.660739535,5.83255814,3.344586047,5.911973585,5.099824528,5.044813208,6.898433333,5.620216667,-3.429515888,5.615395918,6.251420408,5.32197551,9.600637188,6.634269144,11.19786392
2012,1417,10065,994231,217296,1899,113,0,113,12769,1442897,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,16,102.7560739,68.10981535,20.13705053,21.88603283,1.113702624,4.596608358,0.280855199,0.233236152,0.161321672,0.011661808,0.057337221,0.003887269,0.001943635,0.000971817,0.004859086,0,0.019436346,0.001943635,0.07191448,0.019436346,0,0.018464529,0.014577259,0.002915452,0,0,3.5998,-23.45694254,5.9999,1.944405882,8.271817647,3.106135294,-0.361331134,7.660739535,5.83255814,1.623474074,5.911973585,5.099824528,-1.430165331,6.898433333,5.620216667,3.034559184,5.615395918,6.251420408,1.305277221,9.600637188,6.634269144
2013,1417,10065,994231,217296,1899,114,0,114,12996,1481544,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,16,102.5622568,66.30350195,20.14066958,21.60551232,1.119649805,4.639085603,0.28307393,0.232490272,0.163424125,0.011673152,0.053501946,0.002918288,0.001945525,0.000972763,0.004863813,0,0.019455253,0.001945525,0.072957198,0.020428016,0,0.017509728,0.01459144,0.002918288,0,0,7.9999,3.5998,-23.45694254,4.787923529,1.944405882,8.271817647,4.995318605,-0.361331134,7.660739535,3.514005556,1.623474074,5.911973585,4.800483333,-1.430165331,6.898433333,8.43645102,3.034559184,5.615395918,7.811671724,1.305277221,9.600637188
2014,1417,10065,994231,217296,1899,115,0,115,13225,1520875,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,16,102.4501953,65.84667969,19.80576986,21.3258138,1.120117188,4.537070313,0.282226563,0.232421875,0.161132813,0.01171875,0.057617188,0.002929688,0.001953125,0.000976563,0.00390625,0,0.018554688,0.001953125,0.0703125,0.021484375,0,0.017578125,0.014648438,0.00390625,0,0,7.9998,7.9999,3.5998,8.975758824,4.787923529,1.944405882,6.292613953,4.995318605,-0.361331134,5.494203704,3.514005556,1.623474074,9.231633333,4.800483333,-1.430165331,4.33495102,8.43645102,3.034559184,7.586457968,7.811671724,1.305277221
2015,1417,10065,994231,217296,1899,116,0,116,13456,1560896,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,16,102.4819512,65.4702439,19.67669106,21.20451747,1.123902439,4.535414634,0.28195122,0.231219512,0.16,0.012682927,0.057560976,0.002926829,0.00195122,0.00097561,0.003902439,0,0.018536585,0.00195122,0.072195122,0.020487805,0,0.018536585,0.014634146,0.004878049,0,0,3.1985,7.9998,7.9999,3.448488235,8.975758824,4.787923529,8.77527907,6.292613953,4.995318605,10.59112407,5.494203704,3.514005556,7.079983333,9.231633333,4.800483333,8.802273469,4.33495102,8.43645102,14.78620624,7.586457968,7.811671724
2016,1417,10065,994231,217296,1899,117,0,117,13689,1601613,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,16,102.1676413,62.10721248,19.70039799,21.21309007,1.123781676,4.671939571,0.28460039,0.227095517,0.158869396,0.012670565,0.055555556,0.002923977,0.001949318,0.000974659,0.003898635,0,0.01754386,0.000974659,0.075048733,0.022417154,0,0.018518519,0.014619883,0.004873294,0,0,0,3.1985,7.9998,5.45873125,3.448488235,8.975758824,6.23997907,8.77527907,6.292613953,4.471064151,10.59112407,5.494203704,8.154516667,7.079983333,9.231633333,7.192993878,8.802273469,4.33495102,8.192209049,14.78620624,7.586457968
2017,1417,10065,994231,217296,1899,118,0,118,13924,1643032,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,16,101.8734177,61.80817916,19.49905063,20.9993967,1.130477118,4.665443038,0.284323272,0.225900682,0.161635833,0.012658228,0.053554041,0.00292113,0.00194742,0.00097371,0.003894839,0,0.017526777,0.00097371,0.076923077,0.023369036,0,0.017526777,0.014605648,0.004868549,0,0,7.9997,0,3.1985,2.62719375,5.45873125,3.448488235,8.880823256,6.23997907,8.77527907,3.221266038,4.471064151,10.59112407,6.8872,8.154516667,7.079983333,7.027142857,7.192993878,8.802273469,6.309648252,8.192209049,14.78620624
2018,1417,10065,994231,217296,1899,119,0,119,14161,1685159,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,16,101.9637255,61.42058824,19.47535131,21.21392801,1.133333333,4.761745098,0.288235294,0.225490196,0.160784314,0.010784314,0.053921569,0.002941176,0.001960784,0.000980392,0.003921569,0,0.017647059,0.000980392,0.075490196,0.021568627,0,0.017647059,0.014705882,0.004901961,0,0,7.9999,7.9997,0,9.847305882,2.62719375,5.45873125,4.35757907,8.880823256,6.23997907,3.763196226,3.221266038,4.471064151,3.925666667,6.8872,8.154516667,5.875295918,7.027142857,7.192993878,10.97918555,6.309648252,8.192209049
2019,1417,10065,994231,217296,1899,120,0,120,14400,1728000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,16,101.7825661,62.06464251,19.63845087,21.34447264,1.131243879,4.714211557,0.291870715,0.221351616,0.1625857,0.011753183,0.053868756,0.001958864,0.001958864,0,0.003917728,0,0.017629775,0.000979432,0.075416259,0.020568071,0,0.016650343,0.014691479,0.00489716,0,0,98.4526,7.9999,7.9997,-5.279540869,9.847305882,2.62719375,-44.57390272,4.35757907,8.880823256,22.7652963,3.763196226,3.221266038,16.84788333,3.925666667,6.8872,-0.297792333,5.875295918,7.027142857,-30.22105579,10.97918555,6.309648252
2010,1417,10065,994377,217235,1910,100,78,22,484,10648,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24,6,36,102.7918683,71.92158761,19.67088577,21.81160368,1.111326234,6.834394966,0.280735721,0.23910939,0.160696999,0.011616651,0.056147144,0.002904163,0.001936108,0.000968054,0.005808325,0,0.015488867,0.001936108,0.07357212,0.019361084,0,0.017424976,0.014520813,0.002904163,0,0,11.6667,5.2632,9.6154,3.106135294,344.3885667,19.79933889,5.83255814,3.344586047,4.756786047,5.099824528,5.044813208,3.177060377,5.620216667,-3.429515888,23.90665,6.251420408,5.32197551,18.89716939,6.634269144,11.19786392,6.7097
2011,1417,10065,994377,217235,1910,101,78,23,529,12167,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24,6,36,102.8060136,70.94374394,20.04852085,21.77583569,1.112512124,7.150397672,0.28128031,0.237633366,0.161008729,0.011639185,0.056256062,0.003879728,0.001939864,0.000969932,0.004849661,0,0.015518914,0.001939864,0.07371484,0.019398642,0,0.017458778,0.014548982,0.002909796,0,0,3.3831,11.6667,5.2632,8.271817647,3.106135294,344.3885667,7.660739535,5.83255814,3.344586047,5.911973585,5.099824528,5.044813208,6.898433333,5.620216667,-3.429515888,5.615395918,6.251420408,5.32197551,9.600637188,6.634269144,11.19786392
2012,1417,10065,994377,217235,1910,102,78,24,576,13824,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24,6,36,102.7560739,68.10981535,20.13705053,21.88603283,1.113702624,4.596608358,0.280855199,0.233236152,0.161321672,0.011661808,0.057337221,0.003887269,0.001943635,0.000971817,0.004859086,0,0.019436346,0.001943635,0.07191448,0.019436346,0,0.018464529,0.014577259,0.002915452,0,0,6.8215,3.3831,11.6667,1.944405882,8.271817647,3.106135294,-0.361331134,7.660739535,5.83255814,1.623474074,5.911973585,5.099824528,-1.430165331,6.898433333,5.620216667,3.034559184,5.615395918,6.251420408,1.305277221,9.600637188,6.634269144
2013,1417,10065,994377,217235,1910,103,78,25,625,15625,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24,6,36,102.5622568,66.30350195,20.14066958,21.60551232,1.119649805,4.639085603,0.28307393,0.232490272,0.163424125,0.011673152,0.053501946,0.002918288,0.001945525,0.000972763,0.004863813,0,0.019455253,0.001945525,0.072957198,0.020428016,0,0.017509728,0.01459144,0.002918288,0,0,3.4684,6.8215,3.3831,4.787923529,1.944405882,8.271817647,4.995318605,-0.361331134,7.660739535,3.514005556,1.623474074,5.911973585,4.800483333,-1.430165331,6.898433333,8.43645102,3.034559184,5.615395918,7.811671724,1.305277221,9.600637188
2014,1417,10065,994377,217235,1910,104,78,26,676,17576,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24,6,36,102.4501953,65.84667969,19.80576986,21.3258138,1.120117188,4.537070313,0.282226563,0.232421875,0.161132813,0.01171875,0.057617188,0.002929688,0.001953125,0.000976563,0.00390625,0,0.018554688,0.001953125,0.0703125,0.021484375,0,0.017578125,0.014648438,0.00390625,0,0,10.9047,3.4684,6.8215,8.975758824,4.787923529,1.944405882,6.292613953,4.995318605,-0.361331134,5.494203704,3.514005556,1.623474074,9.231633333,4.800483333,-1.430165331,4.33495102,8.43645102,3.034559184,7.586457968,7.811671724,1.305277221
2015,1417,10065,994377,217235,1910,105,78,27,729,19683,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24,6,36,102.4819512,65.4702439,19.67669106,21.20451747,1.123902439,4.535414634,0.28195122,0.231219512,0.16,0.012682927,0.057560976,0.002926829,0.00195122,0.00097561,0.003902439,0,0.018536585,0.00195122,0.072195122,0.020487805,0,0.018536585,0.014634146,0.004878049,0,0,-0.182432209,10.9047,3.4684,3.448488235,8.975758824,4.787923529,8.77527907,6.292613953,4.995318605,10.59112407,5.494203704,3.514005556,7.079983333,9.231633333,4.800483333,8.802273469,4.33495102,8.43645102,14.78620624,7.586457968,7.811671724
2016,1417,10065,994377,217235,1910,106,78,28,784,21952,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24,6,36,102.1676413,62.10721248,19.70039799,21.21309007,1.123781676,4.671939571,0.28460039,0.227095517,0.158869396,0.012670565,0.055555556,0.002923977,0.001949318,0.000974659,0.003898635,0,0.01754386,0.000974659,0.075048733,0.022417154,0,0.018518519,0.014619883,0.004873294,0,0,14.3378,-0.182432209,10.9047,5.45873125,3.448488235,8.975758824,6.23997907,8.77527907,6.292613953,4.471064151,10.59112407,5.494203704,8.154516667,7.079983333,9.231633333,7.192993878,8.802273469,4.33495102,8.192209049,14.78620624,7.586457968
2017,1417,10065,994377,217235,1910,107,78,29,841,24389,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24,6,36,101.8734177,61.80817916,19.49905063,20.9993967,1.130477118,4.665443038,0.284323272,0.225900682,0.161635833,0.012658228,0.053554041,0.00292113,0.00194742,0.00097371,0.003894839,0,0.017526777,0.00097371,0.076923077,0.023369036,0,0.017526777,0.014605648,0.004868549,0,0,-7.476032845,14.3378,-0.182432209,2.62719375,5.45873125,3.448488235,8.880823256,6.23997907,8.77527907,3.221266038,4.471064151,10.59112407,6.8872,8.154516667,7.079983333,7.027142857,7.192993878,8.802273469,6.309648252,8.192209049,14.78620624
2018,1417,10065,994377,217235,1910,108,78,30,900,27000,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24,6,36,101.9637255,61.42058824,19.47535131,21.21392801,1.133333333,4.761745098,0.288235294,0.225490196,0.160784314,0.010784314,0.053921569,0.002941176,0.001960784,0.000980392,0.003921569,0,0.017647059,0.000980392,0.075490196,0.021568627,0,0.017647059,0.014705882,0.004901961,0,0,-1.390777292,-7.476032845,14.3378,9.847305882,2.62719375,5.45873125,4.35757907,8.880823256,6.23997907,3.763196226,3.221266038,4.471064151,3.925666667,6.8872,8.154516667,5.875295918,7.027142857,7.192993878,10.97918555,6.309648252,8.192209049
2019,1417,10065,994377,217235,1910,109,78,31,961,29791,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24,6,36,101.7825661,62.06464251,19.63845087,21.34447264,1.131243879,4.714211557,0.291870715,0.221351616,0.1625857,0.011753183,0.053868756,0.001958864,0.001958864,0,0.003917728,0,0.017629775,0.000979432,0.075416259,0.020568071,0,0.016650343,0.014691479,0.00489716,0,0,-98.29702515,-1.390777292,-7.476032845,-5.279540869,9.847305882,2.62719375,-44.57390272,4.35757907,8.880823256,22.7652963,3.763196226,3.221266038,16.84788333,3.925666667,6.8872,-0.297792333,5.875295918,7.027142857,-30.22105579,10.97918555,6.309648252
2020,1417,10065,994377,217235,1900,120,88,32,1024,32768,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24,6,36,112.4249264,66.75858685,19.70700033,21.34302598,1.124631992,4.709450442,0.295387635,0.219823356,0.161923454,0.011776251,0.053974485,0.001962709,0.001962709,0,0.003925417,0,0.017664377,0.000981354,0.074582924,0.021589794,0,0.016683023,0.01373896,0.005888126,0,0,0.9308,-98.29702515,-1.390777292,3.621811111,-5.279540869,9.847305882,6.058674419,-44.57390272,4.35757907,2.939762963,22.7652963,3.763196226,-0.998963919,16.84788333,3.925666667,6.13385102,-0.297792333,5.875295918,11.22296455,-30.22105579,10.97918555
2010,1417,10065,994399,217223,1910,100,73,27,729,19683,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,22,6,36,102.7918683,71.92158761,19.67088577,21.81160368,1.111326234,6.834394966,0.280735721,0.23910939,0.160696999,0.011616651,0.056147144,0.002904163,0.001936108,0.000968054,0.005808325,0,0.015488867,0.001936108,0.07357212,0.019361084,0,0.017424976,0.014520813,0.002904163,0,0,11.6667,5.2632,-0.584800027,3.106135294,344.3885667,19.79933889,5.83255814,3.344586047,4.756786047,5.099824528,5.044813208,3.177060377,5.620216667,-3.429515888,23.90665,6.251420408,5.32197551,18.89716939,6.634269144,11.19786392,6.7097
2011,1417,10065,994399,217223,1910,101,73,28,784,21952,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,22,6,36,102.8060136,70.94374394,20.04852085,21.77583569,1.112512124,7.150397672,0.28128031,0.237633366,0.161008729,0.011639185,0.056256062,0.003879728,0.001939864,0.000969932,0.004849661,0,0.015518914,0.001939864,0.07371484,0.019398642,0,0.017458778,0.014548982,0.002909796,0,0,39.1542,11.6667,5.2632,8.271817647,3.106135294,344.3885667,7.660739535,5.83255814,3.344586047,5.911973585,5.099824528,5.044813208,6.898433333,5.620216667,-3.429515888,5.615395918,6.251420408,5.32197551,9.600637188,6.634269144,11.19786392
2012,1417,10065,994399,217223,1910,102,73,29,841,24389,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,22,6,36,102.7560739,68.10981535,20.13705053,21.88603283,1.113702624,4.596608358,0.280855199,0.233236152,0.161321672,0.011661808,0.057337221,0.003887269,0.001943635,0.000971817,0.004859086,0,0.019436346,0.001943635,0.07191448,0.019436346,0,0.018464529,0.014577259,0.002915452,0,0,-5.660776078,39.1542,11.6667,1.944405882,8.271817647,3.106135294,-0.361331134,7.660739535,5.83255814,1.623474074,5.911973585,5.099824528,-1.430165331,6.898433333,5.620216667,3.034559184,5.615395918,6.251420408,1.305277221,9.600637188,6.634269144
2013,1417,10065,994399,217223,1910,103,73,30,900,27000,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,22,6,36,102.5622568,66.30350195,20.14066958,21.60551232,1.119649805,4.639085603,0.28307393,0.232490272,0.163424125,0.011673152,0.053501946,0.002918288,0.001945525,0.000972763,0.004863813,0,0.019455253,0.001945525,0.072957198,0.020428016,0,0.017509728,0.01459144,0.002918288,0,0,1.2175,-5.660776078,39.1542,4.787923529,1.944405882,8.271817647,4.995318605,-0.361331134,7.660739535,3.514005556,1.623474074,5.911973585,4.800483333,-1.430165331,6.898433333,8.43645102,3.034559184,5.615395918,7.811671724,1.305277221,9.600637188
2014,1417,10065,994399,217223,1910,104,73,31,961,29791,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,22,6,36,102.4501953,65.84667969,19.80576986,21.3258138,1.120117188,4.537070313,0.282226563,0.232421875,0.161132813,0.01171875,0.057617188,0.002929688,0.001953125,0.000976563,0.00390625,0,0.018554688,0.001953125,0.0703125,0.021484375,0,0.017578125,0.014648438,0.00390625,0,0,0.8019,1.2175,-5.660776078,8.975758824,4.787923529,1.944405882,6.292613953,4.995318605,-0.361331134,5.494203704,3.514005556,1.623474074,9.231633333,4.800483333,-1.430165331,4.33495102,8.43645102,3.034559184,7.586457968,7.811671724,1.305277221
